file,w,h,maxAbsR,maxAbsG,maxAbsB,maxAbsA,mae_rgb,mae_a,rmse_rgb,pctPixelsDiff,pctPixelsDiff_1e3,ssim_luma,worstX,worstY,nonFiniteLeft,nonFiniteRight
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s0.5_t0_preview_con.raw,128,72,0.287354,0.358887,0.0204773,0.000488281,0.0011756,7.94729E-07,0.0111969,5.05642,5.03472,0.99348,64,42,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s1_t0_delivery_coff.raw,256,144,0.693527,0.451416,0.0485992,0.000976562,0.00121656,7.15256E-07,0.0136526,4.4298,4.39182,0.98387,151,86,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s1_t0_export_coff.raw,256,144,0.693527,0.451416,0.0485992,0.000976562,0.00121656,7.15256E-07,0.0136526,4.4298,4.39182,0.98387,151,86,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s1_t0_export_con.raw,256,144,0.693527,0.451416,0.0485992,0.000976562,0.00121656,7.15256E-07,0.0136526,4.4298,4.39182,0.98387,151,86,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s1_t0_preview_coff.raw,256,144,0.693527,0.451416,0.0485992,0.000976562,0.00121656,7.15256E-07,0.0136526,4.4298,4.39182,0.98387,151,86,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s1_t0_preview_con.raw,256,144,0.693527,0.451416,0.0485992,0.000976562,0.00121656,7.15256E-07,0.0136526,4.4298,4.39182,0.98387,151,86,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s2_t0_delivery_coff.raw,512,288,0.727264,0.444824,0.0513306,0.000976562,0.00120188,6.68897E-07,0.0133913,4.383,4.34435,0.985215,303,176,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s2_t0_export_coff.raw,512,288,0.727264,0.444824,0.0513306,0.000976562,0.00120188,6.68897E-07,0.0133913,4.383,4.34435,0.985215,303,176,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s2_t0_export_con.raw,512,288,0.727264,0.444824,0.0513306,0.000976562,0.00120188,6.68897E-07,0.0133913,4.383,4.34435,0.985215,303,176,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s2_t0_preview_coff.raw,512,288,0.727264,0.444824,0.0513306,0.000976562,0.00120188,6.68897E-07,0.0133913,4.383,4.34435,0.985215,303,176,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue-signed_s2_t0_preview_con.raw,512,288,0.727264,0.444824,0.0513306,0.000976562,0.00120188,6.68897E-07,0.0133913,4.383,4.34435,0.985215,303,176,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.5_t0_delivery_coff.raw,128,72,0.477249,0.164062,0.316589,0.000976562,0.000743448,1.90735E-06,0.0103642,4.12326,4.07986,0.994819,62,42,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.5_t0_export_coff.raw,128,72,0.477249,0.164062,0.316589,0.000976562,0.000743448,1.90735E-06,0.0103642,4.12326,4.07986,0.994819,62,42,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.5_t0_export_con.raw,128,72,0.477249,0.164062,0.316589,0.000976562,0.000743448,1.90735E-06,0.0103642,4.12326,4.07986,0.994819,62,42,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.5_t0_preview_coff.raw,128,72,0.477249,0.164062,0.316589,0.000976562,0.000743448,1.90735E-06,0.0103642,4.12326,4.07986,0.994819,62,42,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.5_t0_preview_con.raw,128,72,0.477249,0.164062,0.316589,0.000976562,0.000743448,1.90735E-06,0.0103642,4.12326,4.07986,0.994819,62,42,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.75_t0_delivery_coff.raw,192,108,0.534546,0.246948,0.330994,0.000976562,0.000754824,1.83671E-06,0.0106444,4.09915,3.97377,0.99477,95,72,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.75_t0_export_coff.raw,192,108,0.534546,0.246948,0.330994,0.000976562,0.000754824,1.83671E-06,0.0106444,4.09915,3.97377,0.99477,95,72,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.75_t0_export_con.raw,192,108,0.534546,0.246948,0.330994,0.000976562,0.000754824,1.83671E-06,0.0106444,4.09915,3.97377,0.99477,95,72,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.75_t0_preview_coff.raw,192,108,0.534546,0.246948,0.330994,0.000976562,0.000754824,1.83671E-06,0.0106444,4.09915,3.97377,0.99477,95,72,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s0.75_t0_preview_con.raw,192,108,0.534546,0.246948,0.330994,0.000976562,0.000754824,1.83671E-06,0.0106444,4.09915,3.97377,0.99477,95,72,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1.5_t0_delivery_coff.raw,384,216,0.660294,0.317627,0.489746,0.000976562,0.00073431,1.74252E-06,0.0119667,3.28776,3.26726,0.991337,191,147,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1.5_t0_export_coff.raw,384,216,0.660294,0.317627,0.489746,0.000976562,0.00073431,1.74252E-06,0.0119667,3.28776,3.26726,0.991337,191,147,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1.5_t0_export_con.raw,384,216,0.660294,0.317627,0.489746,0.000976562,0.00073431,1.74252E-06,0.0119667,3.28776,3.26726,0.991337,191,147,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1.5_t0_preview_coff.raw,384,216,0.660294,0.317627,0.489746,0.000976562,0.00073431,1.74252E-06,0.0119667,3.28776,3.26726,0.991337,191,147,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1.5_t0_preview_con.raw,384,216,0.660294,0.317627,0.489746,0.000976562,0.00073431,1.74252E-06,0.0119667,3.28776,3.26726,0.991337,191,147,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1_t0_delivery_coff.raw,256,144,0.646317,0.298828,0.47522,0.000976562,0.000749337,1.80138E-06,0.0121478,3.46408,3.44781,0.992328,127,97,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1_t0_export_coff.raw,256,144,0.646317,0.298828,0.47522,0.000976562,0.000749337,1.80138E-06,0.0121478,3.46408,3.44781,0.992328,127,97,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1_t0_export_con.raw,256,144,0.646317,0.298828,0.47522,0.000976562,0.000749337,1.80138E-06,0.0121478,3.46408,3.44781,0.992328,127,97,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1_t0_preview_coff.raw,256,144,0.646317,0.298828,0.47522,0.000976562,0.000749337,1.80138E-06,0.0121478,3.46408,3.44781,0.992328,127,97,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s1_t0_preview_con.raw,256,144,0.646317,0.298828,0.47522,0.000976562,0.000749337,1.80138E-06,0.0121478,3.46408,3.44781,0.992328,127,97,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s2_t0_delivery_coff.raw,512,288,0.680115,0.334717,0.50116,0.000976562,0.00076789,1.78814E-06,0.0122944,3.47968,3.46205,0.991372,255,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s2_t0_export_coff.raw,512,288,0.680115,0.334717,0.50116,0.000976562,0.00076789,1.78814E-06,0.0122944,3.47968,3.46205,0.991372,255,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s2_t0_export_con.raw,512,288,0.680115,0.334717,0.50116,0.000976562,0.00076789,1.78814E-06,0.0122944,3.47968,3.46205,0.991372,255,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s2_t0_preview_coff.raw,512,288,0.680115,0.334717,0.50116,0.000976562,0.00076789,1.78814E-06,0.0122944,3.47968,3.46205,0.991372,255,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s2_t0_preview_con.raw,512,288,0.680115,0.334717,0.50116,0.000976562,0.00076789,1.78814E-06,0.0122944,3.47968,3.46205,0.991372,255,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s3_t0_delivery_coff.raw,768,432,0.693527,0.341553,0.517883,0.000976562,0.000756013,1.82199E-06,0.0121877,3.45534,3.43937,0.993148,383,300,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s3_t0_export_coff.raw,768,432,0.693527,0.341553,0.517883,0.000976562,0.000756013,1.82199E-06,0.0121877,3.45534,3.43937,0.993148,383,300,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s3_t0_export_con.raw,768,432,0.693527,0.341553,0.517883,0.000976562,0.000756013,1.82199E-06,0.0121877,3.45534,3.43937,0.993148,383,300,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s3_t0_preview_coff.raw,768,432,0.693527,0.341553,0.517883,0.000976562,0.000756013,1.82199E-06,0.0121877,3.45534,3.43937,0.993148,383,300,0,0
fxspatial/pixels/fxspatial.dispmap.channel-blue_s3_t0_preview_con.raw,768,432,0.693527,0.341553,0.517883,0.000976562,0.000756013,1.82199E-06,0.0121877,3.45534,3.43937,0.993148,383,300,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s0.5_t0_delivery_coff.raw,128,72,0.850159,0.425049,0.573242,0.000976562,0.00430911,3.76172E-06,0.0351927,8.26823,8.24653,0.977535,61,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s0.5_t0_export_coff.raw,128,72,0.850159,0.425049,0.573242,0.000976562,0.00430911,3.76172E-06,0.0351927,8.26823,8.24653,0.977535,61,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s0.5_t0_export_con.raw,128,72,0.850159,0.425049,0.573242,0.000976562,0.00430911,3.76172E-06,0.0351927,8.26823,8.24653,0.977535,61,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s0.5_t0_preview_coff.raw,128,72,0.850159,0.425049,0.573242,0.000976562,0.00430911,3.76172E-06,0.0351927,8.26823,8.24653,0.977535,61,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s0.5_t0_preview_con.raw,128,72,0.850159,0.425049,0.573242,0.000976562,0.00430911,3.76172E-06,0.0351927,8.26823,8.24653,0.977535,61,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s1_t0_delivery_coff.raw,256,144,0.850159,0.425049,0.577637,0.000976562,0.00438136,3.84119E-06,0.0381155,7.99696,7.97526,0.962555,122,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s1_t0_export_coff.raw,256,144,0.850159,0.425049,0.577637,0.000976562,0.00438136,3.84119E-06,0.0381155,7.99696,7.97526,0.962555,122,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s1_t0_export_con.raw,256,144,0.850159,0.425049,0.577637,0.000976562,0.00438136,3.84119E-06,0.0381155,7.99696,7.97526,0.962555,122,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s1_t0_preview_coff.raw,256,144,0.850159,0.425049,0.577637,0.000976562,0.00438136,3.84119E-06,0.0381155,7.99696,7.97526,0.962555,122,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s1_t0_preview_con.raw,256,144,0.850159,0.425049,0.577637,0.000976562,0.00438136,3.84119E-06,0.0381155,7.99696,7.97526,0.962555,122,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s2_t0_delivery_coff.raw,512,288,0.850159,0.44751,0.577637,0.000976562,0.00437528,3.69549E-06,0.0382025,7.94542,7.92508,0.967131,246,203,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s2_t0_export_coff.raw,512,288,0.850159,0.44751,0.577637,0.000976562,0.00437528,3.69549E-06,0.0382025,7.94542,7.92508,0.967131,246,203,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s2_t0_export_con.raw,512,288,0.850159,0.44751,0.577637,0.000976562,0.00437528,3.69549E-06,0.0382025,7.94542,7.92508,0.967131,246,203,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s2_t0_preview_coff.raw,512,288,0.850159,0.44751,0.577637,0.000976562,0.00437528,3.69549E-06,0.0382025,7.94542,7.92508,0.967131,246,203,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green-signed_s2_t0_preview_con.raw,512,288,0.850159,0.44751,0.577637,0.000976562,0.00437528,3.69549E-06,0.0382025,7.94542,7.92508,0.967131,246,203,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.5_t0_delivery_coff.raw,128,72,0.732101,0.37793,0.531616,0.000976562,0.00218457,2.86102E-06,0.022007,7.33507,7.26997,0.989587,57,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.5_t0_export_coff.raw,128,72,0.732101,0.37793,0.531616,0.000976562,0.00218457,2.86102E-06,0.022007,7.33507,7.26997,0.989587,57,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.5_t0_export_con.raw,128,72,0.732101,0.37793,0.531616,0.000976562,0.00218457,2.86102E-06,0.022007,7.33507,7.26997,0.989587,57,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.5_t0_preview_coff.raw,128,72,0.732101,0.37793,0.531616,0.000976562,0.00218457,2.86102E-06,0.022007,7.33507,7.26997,0.989587,57,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.5_t0_preview_con.raw,128,72,0.732101,0.37793,0.531616,0.000976562,0.00218457,2.86102E-06,0.022007,7.33507,7.26997,0.989587,57,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.75_t0_delivery_coff.raw,192,108,0.734192,0.384277,0.541626,0.000976562,0.00218075,2.75506E-06,0.0225678,7.33025,7.20004,0.985231,86,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.75_t0_export_coff.raw,192,108,0.734192,0.384277,0.541626,0.000976562,0.00218075,2.75506E-06,0.0225678,7.33025,7.20004,0.985231,86,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.75_t0_export_con.raw,192,108,0.734192,0.384277,0.541626,0.000976562,0.00218075,2.75506E-06,0.0225678,7.33025,7.20004,0.985231,86,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.75_t0_preview_coff.raw,192,108,0.734192,0.384277,0.541626,0.000976562,0.00218075,2.75506E-06,0.0225678,7.33025,7.20004,0.985231,86,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s0.75_t0_preview_con.raw,192,108,0.734192,0.384277,0.541626,0.000976562,0.00218075,2.75506E-06,0.0225678,7.33025,7.20004,0.985231,86,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1.5_t0_delivery_coff.raw,384,216,0.740677,0.390869,0.549561,0.000976562,0.00220413,2.75506E-06,0.0243488,6.53453,6.52488,0.982731,169,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1.5_t0_export_coff.raw,384,216,0.740677,0.390869,0.549561,0.000976562,0.00220413,2.75506E-06,0.0243488,6.53453,6.52488,0.982731,169,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1.5_t0_export_con.raw,384,216,0.740677,0.390869,0.549561,0.000976562,0.00220413,2.75506E-06,0.0243488,6.53453,6.52488,0.982731,169,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1.5_t0_preview_coff.raw,384,216,0.740677,0.390869,0.549561,0.000976562,0.00220413,2.75506E-06,0.0243488,6.53453,6.52488,0.982731,169,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1.5_t0_preview_con.raw,384,216,0.740677,0.390869,0.549561,0.000976562,0.00220413,2.75506E-06,0.0243488,6.53453,6.52488,0.982731,169,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1_t0_delivery_coff.raw,256,144,0.735123,0.390869,0.549561,0.000976562,0.00220237,2.80804E-06,0.024349,6.80339,6.7844,0.979655,115,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1_t0_export_coff.raw,256,144,0.735123,0.390869,0.549561,0.000976562,0.00220237,2.80804E-06,0.024349,6.80339,6.7844,0.979655,115,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1_t0_export_con.raw,256,144,0.735123,0.390869,0.549561,0.000976562,0.00220237,2.80804E-06,0.024349,6.80339,6.7844,0.979655,115,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1_t0_preview_coff.raw,256,144,0.735123,0.390869,0.549561,0.000976562,0.00220237,2.80804E-06,0.024349,6.80339,6.7844,0.979655,115,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s1_t0_preview_con.raw,256,144,0.735123,0.390869,0.549561,0.000976562,0.00220237,2.80804E-06,0.024349,6.80339,6.7844,0.979655,115,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s2_t0_delivery_coff.raw,512,288,0.750458,0.390869,0.549561,0.000976562,0.00220709,2.75506E-06,0.0243447,6.74235,6.73014,0.982643,228,207,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s2_t0_export_coff.raw,512,288,0.750458,0.390869,0.549561,0.000976562,0.00220709,2.75506E-06,0.0243447,6.74235,6.73014,0.982643,228,207,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s2_t0_export_con.raw,512,288,0.750458,0.390869,0.549561,0.000976562,0.00220709,2.75506E-06,0.0243447,6.74235,6.73014,0.982643,228,207,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s2_t0_preview_coff.raw,512,288,0.750458,0.390869,0.549561,0.000976562,0.00220709,2.75506E-06,0.0243447,6.74235,6.73014,0.982643,228,207,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s2_t0_preview_con.raw,512,288,0.750458,0.390869,0.549561,0.000976562,0.00220709,2.75506E-06,0.0243447,6.74235,6.73014,0.982643,228,207,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s3_t0_delivery_coff.raw,768,432,0.750473,0.390869,0.549561,0.000976562,0.00221632,2.79627E-06,0.0244135,6.75546,6.7422,0.985919,344,311,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s3_t0_export_coff.raw,768,432,0.750473,0.390869,0.549561,0.000976562,0.00221632,2.79627E-06,0.0244135,6.75546,6.7422,0.985919,344,311,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s3_t0_export_con.raw,768,432,0.750473,0.390869,0.549561,0.000976562,0.00221632,2.79627E-06,0.0244135,6.75546,6.7422,0.985919,344,311,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s3_t0_preview_coff.raw,768,432,0.750473,0.390869,0.549561,0.000976562,0.00221632,2.79627E-06,0.0244135,6.75546,6.7422,0.985919,344,311,0,0
fxspatial/pixels/fxspatial.dispmap.channel-green_s3_t0_preview_con.raw,768,432,0.750473,0.390869,0.549561,0.000976562,0.00221632,2.79627E-06,0.0244135,6.75546,6.7422,0.985919,344,311,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s0.5_t0_delivery_coff.raw,128,72,0.848434,0.485596,0.609009,0.000976562,0.00395792,4.50346E-06,0.0325341,9.4401,9.375,0.97542,64,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s0.5_t0_export_coff.raw,128,72,0.848434,0.485596,0.609009,0.000976562,0.00395792,4.50346E-06,0.0325341,9.4401,9.375,0.97542,64,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s0.5_t0_export_con.raw,128,72,0.848434,0.485596,0.609009,0.000976562,0.00395792,4.50346E-06,0.0325341,9.4401,9.375,0.97542,64,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s0.5_t0_preview_coff.raw,128,72,0.848434,0.485596,0.609009,0.000976562,0.00395792,4.50346E-06,0.0325341,9.4401,9.375,0.97542,64,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s0.5_t0_preview_con.raw,128,72,0.848434,0.485596,0.609009,0.000976562,0.00395792,4.50346E-06,0.0325341,9.4401,9.375,0.97542,64,51,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s1_t0_delivery_coff.raw,256,144,0.849335,0.485596,0.623169,0.000976562,0.00400734,4.45048E-06,0.0356129,9.10916,9.05762,0.95966,131,99,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s1_t0_export_coff.raw,256,144,0.849335,0.485596,0.623169,0.000976562,0.00400734,4.45048E-06,0.0356129,9.10916,9.05762,0.95966,131,99,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s1_t0_export_con.raw,256,144,0.849335,0.485596,0.623169,0.000976562,0.00400734,4.45048E-06,0.0356129,9.10916,9.05762,0.95966,131,99,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s1_t0_preview_coff.raw,256,144,0.849335,0.485596,0.623169,0.000976562,0.00400734,4.45048E-06,0.0356129,9.10916,9.05762,0.95966,131,99,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s1_t0_preview_con.raw,256,144,0.849335,0.485596,0.623169,0.000976562,0.00400734,4.45048E-06,0.0356129,9.10916,9.05762,0.95966,131,99,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s2_t0_delivery_coff.raw,512,288,0.849335,0.485596,0.636841,0.000976562,0.00400813,4.28491E-06,0.0356804,9.08271,9.0332,0.966511,261,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s2_t0_export_coff.raw,512,288,0.849335,0.485596,0.636841,0.000976562,0.00400813,4.28491E-06,0.0356804,9.08271,9.0332,0.966511,261,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s2_t0_export_con.raw,512,288,0.849335,0.485596,0.636841,0.000976562,0.00400813,4.28491E-06,0.0356804,9.08271,9.0332,0.966511,261,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s2_t0_preview_coff.raw,512,288,0.849335,0.485596,0.636841,0.000976562,0.00400813,4.28491E-06,0.0356804,9.08271,9.0332,0.966511,261,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance-signed_s2_t0_preview_con.raw,512,288,0.849335,0.485596,0.636841,0.000976562,0.00400813,4.28491E-06,0.0356804,9.08271,9.0332,0.966511,261,198,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.5_t0_delivery_coff.raw,128,72,0.720627,0.396484,0.538147,0.000976562,0.00194786,2.38419E-06,0.0195016,8.37674,8.32248,0.991664,59,50,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.5_t0_export_coff.raw,128,72,0.720627,0.396484,0.538147,0.000976562,0.00194786,2.38419E-06,0.0195016,8.37674,8.32248,0.991664,59,50,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.5_t0_export_con.raw,128,72,0.720627,0.396484,0.538147,0.000976562,0.00194786,2.38419E-06,0.0195016,8.37674,8.32248,0.991664,59,50,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.5_t0_preview_coff.raw,128,72,0.720627,0.396484,0.538147,0.000976562,0.00194786,2.38419E-06,0.0195016,8.37674,8.32248,0.991664,59,50,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.5_t0_preview_con.raw,128,72,0.720627,0.396484,0.538147,0.000976562,0.00194786,2.38419E-06,0.0195016,8.37674,8.32248,0.991664,59,50,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.75_t0_delivery_coff.raw,192,108,0.74881,0.399414,0.554077,0.000976562,0.00194872,2.61377E-06,0.0202268,8.36227,8.20795,0.988373,88,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.75_t0_export_coff.raw,192,108,0.74881,0.399414,0.554077,0.000976562,0.00194872,2.61377E-06,0.0202268,8.36227,8.20795,0.988373,88,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.75_t0_export_con.raw,192,108,0.74881,0.399414,0.554077,0.000976562,0.00194872,2.61377E-06,0.0202268,8.36227,8.20795,0.988373,88,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.75_t0_preview_coff.raw,192,108,0.74881,0.399414,0.554077,0.000976562,0.00194872,2.61377E-06,0.0202268,8.36227,8.20795,0.988373,88,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s0.75_t0_preview_con.raw,192,108,0.74881,0.399414,0.554077,0.000976562,0.00194872,2.61377E-06,0.0202268,8.36227,8.20795,0.988373,88,77,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1.5_t0_delivery_coff.raw,384,216,0.771591,0.416504,0.579651,0.000976562,0.00193794,2.54313E-06,0.0219972,7.5979,7.58825,0.984525,177,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1.5_t0_export_coff.raw,384,216,0.771591,0.416504,0.579651,0.000976562,0.00193794,2.54313E-06,0.0219972,7.5979,7.58825,0.984525,177,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1.5_t0_export_con.raw,384,216,0.771591,0.416504,0.579651,0.000976562,0.00193794,2.54313E-06,0.0219972,7.5979,7.58825,0.984525,177,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1.5_t0_preview_coff.raw,384,216,0.771591,0.416504,0.579651,0.000976562,0.00193794,2.54313E-06,0.0219972,7.5979,7.58825,0.984525,177,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1.5_t0_preview_con.raw,384,216,0.771591,0.416504,0.579651,0.000976562,0.00193794,2.54313E-06,0.0219972,7.5979,7.58825,0.984525,177,155,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1_t0_delivery_coff.raw,256,144,0.750366,0.405029,0.579651,0.000976562,0.00196462,2.49015E-06,0.0221815,7.83691,7.82606,0.982187,118,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1_t0_export_coff.raw,256,144,0.750366,0.405029,0.579651,0.000976562,0.00196462,2.49015E-06,0.0221815,7.83691,7.82606,0.982187,118,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1_t0_export_con.raw,256,144,0.750366,0.405029,0.579651,0.000976562,0.00196462,2.49015E-06,0.0221815,7.83691,7.82606,0.982187,118,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1_t0_preview_coff.raw,256,144,0.750366,0.405029,0.579651,0.000976562,0.00196462,2.49015E-06,0.0221815,7.83691,7.82606,0.982187,118,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s1_t0_preview_con.raw,256,144,0.750366,0.405029,0.579651,0.000976562,0.00196462,2.49015E-06,0.0221815,7.83691,7.82606,0.982187,118,102,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s2_t0_delivery_coff.raw,512,288,0.771591,0.416504,0.579651,0.000976562,0.00195461,2.52989E-06,0.022037,7.83217,7.82132,0.984571,236,207,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s2_t0_export_coff.raw,512,288,0.771591,0.416504,0.579651,0.000976562,0.00195461,2.52989E-06,0.022037,7.83217,7.82132,0.984571,236,207,0,0
fxspatial/pixels/fxspatial.dispmap.channel-luminance_s2_t0_export_con.raw,512,288,0.771591,0.416504,0.579651,0.000976562,0.00195461,2.52989E-06,0.022037,7.83217,7.82132,0.984571,236,207,0,0
